0,25,-1
0,13,-1
0,15,-1
0,41,-1
0,17,-1
0,24,-1
0,23,-1
0,36,-1
0,25,-1
0,42,-1
0,29,-1
0,22,-1
0,48,-1
0,12,-1
1,35,-1
0,16,-1
0,24,-1
0,9,-1
1,6,-1
0,29,-1
1,12,-1
0,23,-1
0,18,-1
2,21,-1
0,4,-1
0,2,-1
0,9,-1
0,9,-1
0,7,-1
0,30,-1
0,15,-1
0,12,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,2,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,1,1
0,3,1
0,0,1
0,3,1
0,0,1
0,0,1
0,0,1
0,0,1
1,4,1
0,0,1
0,0,1
0,7,1
0,0,1
1,2,1
0,8,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,3,1
0,0,1
0,0,1
0,2,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
1,1,1
0,0,1
0,0,1
0,3,1
0,0,1
0,3,1
0,0,1
0,0,1
0,0,1
0,0,1
0,12,1
0,1,1
0,-15,1
0,0,1
0,0,1
0,0,1
0,3,1
0,0,1
0,0,1
1,4,1
0,7,1
2,0,1
0,4,1
0,0,1
0,1,1
0,7,1
1,2,1
1,4,1
0,0,1
0,0,1
0,8,1
0,0,1
0,0,1
0,2,1
0,8,1
0,0,1
0,8,1
0,0,1
1,2,1
0,0,1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,2,-1
0,1,-1
0,3,-1
0,0,-1
0,8,-1
0,12,-1
0,0,-1
0,7,-1
0,13,-1
0,3,-1
0,18,-1
0,0,-1
0,17,-1
1,11,-1
0,21,-1
2,8,-1
0,8,-1
0,14,-1
2,16,-1
0,17,-1
0,35,-1
2,16,-1
1,32,-1
1,58,-1
1,36,-1
1,40,-1
0,30,-1
-2,20,-1
0,19,-1
0,29,-1
0,32,-1
1,38,-1
0,31,-1
0,21,-1
1,17,-1
1,29,-1
0,33,-1
0,20,-1
0,20,-1
0,15,-1
0,11,-1
0,6,-1
0,5,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,4,-1
0,0,-1
0,0,-1
1,3,-1
0,0,-1
0,16,-1
1,18,-1
0,10,-1
0,1,-1
0,15,-1
0,25,-1
1,2,-1
0,33,-1
0,36,-1
0,24,-1
0,14,-1
0,17,-1
0,24,-1
0,22,-1
0,29,-1
4,38,-1
1,15,-1
0,13,-1
0,40,-1
2,23,-1
0,35,-1
4,28,-1
3,18,-1
3,28,-1
2,18,-1
1,28,-1
1,16,-1
0,25,-1
1,17,-1
3,26,-1
1,14,-1
3,10,-1
3,28,-1
1,34,-1
2,53,-1
3,46,-1
0,32,-1
1,16,-1
1,35,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
0,2,1
0,2,1
0,0,1
0,0,1
0,26,1
0,2,1
0,2,1
0,14,1
0,2,1
0,31,1
0,3,1
0,4,1
0,5,1
0,0,1
0,3,1
0,0,1
0,4,1
0,4,1
0,2,1
0,0,1
0,1,1
0,4,1
0,0,1
0,0,1
0,0,1
0,1,1
0,2,1
0,2,1
0,0,1
0,1,1
0,2,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,2,1
0,0,1
0,3,1
0,1,1
0,4,1
0,13,1
0,12,1
0,0,1
0,0,1
0,14,1
0,13,1
0,0,1
0,19,1
1,12,1
0,0,1
0,22,1
1,12,1
0,6,1
0,13,1
0,0,1
0,24,1
0,0,1
0,13,1
0,7,1
1,5,1
0,0,1
0,11,1
0,10,1
0,0,1
0,16,1
1,12,1
0,9,1
0,17,1
0,0,1
0,0,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,-1
0,0,-1
0,0,1
0,2,1
0,0,1
0,7,-1
1,9,1
0,0,1
0,4,1
0,2,-1
1,10,-1
0,10,-1
0,7,-1
0,10,-1
0,0,-1
0,27,-1
0,20,-1
0,22,-1
0,37,-1
2,39,-1
1,57,-1
0,40,1
1,46,1
0,83,-1
0,233,1
0,0,-1
1,149,-1
0,211,-1
0,190,-1
0,186,-1
1,212,-1
0,174,-1
0,241,-1
0,0,1
1,150,-1
1,116,-1
2,91,1
0,104,-1
4,87,-1
2,57,-1
3,49,-1
0,48,-1
0,39,-1
1,49,-1
1,35,-1
1,0,-1
1,6,-1
0,7,-1
0,16,-1
0,11,1
1,29,-1
0,10,-1
0,21,-1
0,6,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,2,1
0,0,1
0,9,1
0,0,1
0,7,1
0,5,1
0,6,1
0,7,1
0,14,1
0,99,1
0,0,1
0,11,1
0,38,1
1,121,1
2,51,1
3,249,1
5,172,1
4,228,1
10,525,1
9,378,1
12,323,1
13,307,1
18,431,1
15,432,1
19,487,1
25,352,1
23,323,1
42,1138,1
39,1119,1
84,1208,1
35,1012,1
86,1304,1
41,770,1
78,1031,1
122,1873,1
133,2136,1
131,1922,1
107,1546,1
67,1089,1
99,1465,1
105,1238,1
204,1832,1
204,3058,1
188,2105,1
217,3257,1
213,2976,1
108,1996,1
125,2089,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,2,1
0,1,1
0,4,1
0,10,1
0,13,1
0,16,1
1,3,1
3,12,1
3,47,1
3,29,1
1,2,1
0,45,1
7,15,1
-2,15,1
1,13,1
1,77,1
6,73,1
8,82,1
2,90,1
3,84,1
7,71,1
9,96,1
14,272,1
3,343,1
7,128,1
10,538,1
8,227,1
11,322,1
29,385,1
8,76,1
8,152,1
11,414,1
14,104,1
5,106,1
21,206,1
18,119,1
26,233,1
50,220,1
18,284,1
20,291,1
14,230,1
13,207,1
25,218,1
10,209,1
12,172,1
19,200,1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,1,-1
0,0,-1
0,4,-1
0,2,-1
0,1,-1
0,0,-1
0,9,-1
0,0,-1
0,2,-1
0,17,-1
0,4,-1
0,1,-1
0,9,-1
0,4,-1
0,6,-1
0,10,-1
0,0,-1
0,5,-1
0,7,-1
0,2,-1
0,5,-1
0,13,-1
0,2,-1
0,1,-1
0,0,-1
0,5,-1
0,0,-1
0,8,-1
0,2,-1
0,6,-1
0,1,-1
0,7,-1
0,2,-1
0,2,-1
0,5,-1
0,1,-1
0,3,-1
0,0,-1
0,0,-1
0,0,-1
0,2,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,1,-1
0,1,-1
0,0,-1
0,2,-1
0,1,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,1,-1
0,1,-1
0,0,-1
0,2,-1
0,0,-1
0,0,-1
0,0,-1
0,2,-1
0,0,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,6,1
0,0,1
0,4,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,3,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,3,1
0,5,1
0,4,1
0,3,1
0,0,1
0,7,1
0,0,1
0,5,1
0,0,1
0,0,1
0,0,1
0,6,1
0,0,1
0,1,1
0,0,1
0,2,1
0,1,1
0,1,1
0,1,1
0,5,1
0,4,1
0,0,1
0,0,1
0,0,1
0,2,1
0,2,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,1,-1
0,0,-1
0,0,-1
0,0,-1
0,1,-1
0,0,-1
0,3,-1
0,2,-1
0,0,-1
0,9,-1
0,2,-1
0,0,-1
0,2,-1
0,4,-1
0,5,-1
1,10,-1
0,15,-1
0,6,-1
2,15,-1
0,14,-1
1,25,-1
1,59,-1
1,24,-1
0,30,-1
2,51,-1
0,34,-1
0,0,-1
2,82,-1
2,29,-1
2,32,-1
4,40,-1
0,58,-1
4,21,-1
0,22,-1
1,27,-1
1,5,-1
1,15,-1
0,28,-1
3,14,-1
3,22,-1
3,19,-1
0,21,1
1,33,1
2,42,1
0,42,1
0,0,1
1,15,1
0,5,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,10,1
0,0,1
0,26,1
0,3,1
0,10,1
0,4,1
0,2,1
0,12,1
0,7,1
0,3,1
0,5,1
0,5,1
0,3,1
0,13,1
0,5,1
0,5,1
0,1,1
1,5,1
0,6,1
0,1,1
0,2,1
0,2,1
0,2,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,2,1
0,3,1
0,12,1
0,9,1
0,6,1
0,12,1
0,8,1
1,5,1
0,4,1
0,0,1
0,11,1
0,0,1
0,0,1
1,29,1
2,4,1
0,0,1
0,8,1
2,11,1
0,3,1
1,2,1
0,4,1
0,1,1
0,0,1
0,4,1
1,2,1
0,0,1
0,2,1
0,0,1
0,0,1
0,0,1
0,2,1
0,0,1
0,0,1
0,0,1
0,3,1
0,0,1
0,0,1
0,0,1
0,0,-1
0,0,-1
0,0,-1
0,0,1
0,0,1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,1
0,0,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,-1
0,0,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,3,1
0,0,1
0,0,1
0,0,1
0,2,1
0,3,-1
0,0,-1
0,0,1
0,0,1
0,0,1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,1
0,1,1
0,0,1
0,2,-1
0,0,-1
0,0,-1
0,0,1
0,2,1
0,1,1
0,0,1
0,0,-1
1,1,-1
0,0,-1
0,6,-1
0,0,-1
0,2,-1
0,0,-1
0,0,-1
0,0,-1
0,2,-1
0,0,-1
0,0,-1
0,2,-1
0,0,-1
0,0,-1
0,1,-1
0,0,-1
0,0,-1
0,1,-1
0,0,-1
0,0,-1
0,0,-1
0,10,-1
0,3,-1
0,1,-1
0,8,-1
0,3,-1
0,22,-1
0,83,-1
0,100,-1
0,63,-1
2,155,-1
1,47,-1
0,229,-1
2,46,-1
1,99,-1
1,97,-1
1,91,-1
1,138,-1
2,172,-1
1,122,-1
2,102,-1
7,120,-1
5,221,-1
1,180,-1
7,303,-1
6,265,-1
1,132,-1
6,339,-1
6,609,-1
4,269,-1
4,228,-1
4,226,-1
1,206,-1
20,316,-1
5,219,1
2,266,1
3,341,1
15,546,1
17,536,-1
7,106,-1
8,613,-1
25,710,-1
8,70,-1
25,1147,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,2,-1
0,5,-1
0,0,-1
0,9,-1
0,0,-1
0,15,-1
0,26,-1
0,32,-1
0,52,-1
1,40,-1
0,38,-1
0,34,-1
0,22,-1
0,0,-1
0,11,-1
0,55,-1
0,42,-1
1,31,-1
1,28,-1
1,38,-1
1,48,-1
1,34,-1
3,70,-1
0,52,-1
2,46,-1
0,26,-1
4,46,-1
0,39,-1
2,56,-1
3,37,-1
2,43,-1
6,20,-1
2,24,-1
6,38,-1
4,32,-1
3,33,-1
2,36,-1
5,28,-1
3,17,-1
2,7,-1
1,8,-1
5,28,-1
0,20,-1
5,36,-1
4,13,-1
4,13,-1
3,5,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,3,1
0,0,1
0,0,1
0,0,1
0,0,1
0,-2,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,2,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,2,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,-1
0,4,-1
1,1,-1
1,1,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,2,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,2,-1
0,0,-1
1,0,-1
0,0,-1
0,0,-1
0,0,-1
0,1,-1
0,0,-1
0,0,-1
0,1,-1
0,2,-1
0,3,-1
0,1,-1
0,0,-1
0,1,-1
0,2,-1
0,1,-1
0,0,-1
0,0,-1
0,1,-1
0,1,-1
0,0,-1
0,1,-1
0,3,-1
0,0,-1
0,1,-1
0,1,-1
0,1,-1
0,2,-1
0,0,-1
0,0,-1
0,1,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,3,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,1,-1
0,5,-1
0,4,-1
0,5,-1
0,8,-1
0,10,-1
0,10,-1
0,0,-1
0,3,-1
0,4,-1
0,10,-1
0,15,-1
1,13,-1
1,16,-1
0,40,-1
0,5,-1
0,23,-1
0,9,-1
0,24,-1
0,22,-1
0,39,-1
0,76,-1
0,115,-1
0,63,-1
1,25,-1
0,37,-1
0,42,-1
1,143,-1
0,98,-1
0,133,-1
0,167,-1
0,137,-1
0,47,-1
0,56,-1
1,85,-1
0,75,-1
0,62,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,5,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,2,1
0,4,1
0,0,1
0,0,1
0,0,1
0,4,1
0,3,1
0,0,1
0,2,1
0,3,1
0,5,1
0,0,1
0,0,1
0,0,1
0,0,1
0,15,1
0,0,1
0,8,1
0,0,1
0,6,1
0,4,1
0,0,1
0,11,1
0,0,1
0,5,1
0,6,1
0,0,1
0,0,1
0,3,1
0,0,1
0,0,1
0,0,1
0,0,1
0,10,1
0,0,1
0,0,1
1,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,2,1
0,0,1
0,23,1
0,2,1
0,1,1
0,3,1
0,5,1
0,4,1
0,13,1
1,6,1
0,11,1
1,9,1
0,20,1
0,11,1
0,6,1
1,23,1
0,14,1
1,38,1
1,50,1
-1,86,1
3,66,1
3,103,1
0,37,1
2,121,1
8,70,1
0,160,1
4,100,1
3,37,1
5,227,1
3,146,1
23,601,1
14,545,1
0,24,1
14,515,1
13,506,1
37,1190,1
14,533,1
28,605,1
48,809,1
20,873,1
42,848,1
43,759,1
27,1248,1
35,1034,1
12,835,1
43,1108,1
38,922,1
35,1370,1
38,1893,1
33,924,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,8,1
0,7,1
0,0,1
0,2,1
0,2,1
0,3,1
0,0,1
1,2,1
0,0,1
0,0,1
0,5,1
0,4,1
1,2,1
0,3,1
1,1,1
0,1,1
0,3,1
0,14,1
0,7,1
0,5,1
0,3,1
0,3,1
0,0,1
0,0,1
0,1,1
0,0,1
0,4,1
2,0,1
0,2,1
0,1,1
0,0,1
1,0,1
0,1,-1
0,5,-1
0,5,-1
0,5,-1
0,7,1
0,1,-1
0,2,-1
0,1,-1
0,1,1
0,4,-1
0,0,-1
0,5,-1
0,0,-1
0,2,-1
0,1,-1
1,6,1
0,1,-1
0,5,-1
0,6,-1
0,3,-1
1,5,-1
0,6,-1
0,5,-1
0,10,-1
0,7,-1
0,19,-1
0,27,-1
0,48,-1
0,17,1
0,44,1
0,39,1
0,30,1
0,24,1
0,43,1
0,66,1
0,42,1
0,80,-1
0,41,-1
0,32,-1
0,51,-1
0,37,-1
0,43,-1
0,17,-1
0,28,-1
0,24,-1
0,21,-1
0,25,-1
0,13,-1
0,16,1
0,11,-1
0,4,-1
0,5,-1
0,3,-1
0,5,-1
0,0,1
0,4,1
0,3,1
0,1,1
0,0,1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,1,-1
0,0,-1
0,0,-1
0,1,-1
0,0,-1
0,1,-1
0,1,-1
0,2,-1
0,3,-1
0,10,-1
0,13,-1
0,7,-1
0,0,-1
0,14,-1
0,9,-1
0,9,-1
0,6,-1
1,1,-1
0,2,-1
0,4,-1
0,3,-1
0,4,-1
1,2,-1
0,3,-1
0,0,-1
0,0,-1
0,3,-1
0,1,-1
0,3,-1
0,0,-1
0,0,-1
0,-1,-1
0,1,-1
1,0,-1
0,0,-1
0,0,-1
0,0,-1
0,0,-1
0,1,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,5,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,2,1
0,4,1
0,0,1
0,0,1
0,0,1
0,4,1
0,3,1
0,0,1
0,2,1
0,3,1
0,5,1
0,0,1
0,0,1
0,0,1
0,0,1
0,15,1
0,0,1
0,8,1
0,0,1
0,6,1
0,4,1
0,0,1
0,11,1
0,0,1
0,5,1
0,6,1
0,0,1
0,0,1
0,3,1
0,0,1
0,0,1
0,0,1
0,0,1
0,10,1
0,0,1
0,0,1
1,1,1
0,0,-1
0,0,-1
0,1,-1
0,0,-1
0,0,-1
0,2,-1
0,0,-1
0,5,-1
0,4,-1
0,3,-1
0,2,-1
0,0,-1
0,2,-1
0,3,-1
0,3,-1
0,1,-1
0,5,-1
0,2,-1
0,5,-1
0,1,-1
0,32,-1
0,5,-1
0,25,-1
0,73,-1
1,8,-1
0,36,-1
0,36,-1
1,51,-1
1,69,-1
2,48,-1
1,78,-1
1,85,-1
1,100,-1
5,170,-1
5,136,-1
0,150,-1
3,211,-1
10,351,-1
2,260,-1
4,426,-1
16,401,-1
14,462,-1
27,375,-1
25,724,-1
31,-7,-1
3,379,-1
0,550,-1
47,483,-1
22,478,-1
31,411,-1
21,401,-1
17,421,-1
43,483,-1
51,494,-1
105,1393,-1
34,616,-1
40,557,-1
27,548,-1
33,502,-1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,-1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,2,1
0,0,1
0,2,1
0,0,1
0,1,1
0,0,1
0,6,1
0,0,1
0,3,1
0,0,1
0,0,1
0,2,1
0,2,1
0,2,1
0,1,1
0,4,1
0,1,1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,0,1
0,0,1
0,2,1
0,0,1
0,0,1
0,0,-1
0,1,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,15,1
0,0,1
